"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","Ungefähre_Adresse.x","coordinates","latitude","longitude"
"Dietrich-Bonhoeffer-Klinikum, Altentreptow","Am Klosterberg, 1, 17087, Altentreptow",2022,"13","071","004","2","2","Am Klosterberg, 17087, Altentreptow",NA,53.6968347,13.2505567154198
"Evangelisches Krankenhaus Bethanien, TK Demmin","Treptower Straße, 39, 17109, Demmin",2022,"13","071","029","2","2",NA,NA,53.9060471,13.0408552
"Kreiskrankenhaus Demmin GmbH, Krankenhaus Demmin GmbH","Wollweberstraße, 21, 17109, Demmin",2022,"13","071","029","1","2",NA,NA,53.90192665,13.0419544855326
"Dietrich-Bonhoeffer-Klinikum, Malchin","Basedower Straße, 33, 17139, Malchin",2022,"13","071","092","2","2",NA,NA,53.73661895,12.7556760811024
"Dietrich-Bonhoeffer-Klinikum, Diedrich-Bonhoeffer-Klinikum Neubrandenburg","Salvador-Allende-Straße, 30, 17036, Neubrandenburg",2022,"13","071","107","2","2",NA,NA,53.54549595,13.2946802898642
"MediClin Müritz-Klinikum, Klinik für Kinder- und Jugendpsychiatrie, -psychotherapie und -psychosomatik Neubrandenburg","Atelierstraße, 5-7, 17034, Neubrandenburg",2022,"13","071","107","3","2",NA,NA,53.574517,13.27208
"Dietrich-Bonhoeffer-Klinikum, Tagesklinik Neustrelitz","Radelandweg, 15-16, 17235, Neustrelitz",2022,"13","071","110","2","2",NA,NA,53.3531592,13.0763235
"DRK-Krankenhaus Mecklenburg-Strelitz gGmbH, DRK Krankenhaus Neustrelitz gGmbH","Penzliner Str., 56, 17235, Neustrelitz",2022,"13","071","110","2","2",NA,NA,53.3805956,13.0524539
"MediClin Müritz-Klinikum, Klinik für Psychiatrie, Psychotherapie und Psychosomatik Röbel","Am Stadtgarten, 15, 17207, Röbel",2022,"13","071","124","3","2","Am Stadtgarten, 17207, Röbel",NA,53.3727287,12.6044866
"Klinik Amsee GmbH, Klinik Amsee","Amsee, 6, 17192, Waren (Müritz)",2022,"13","071","156","3","2",NA,NA,53.541749,12.689097
"MediClin Müritz-Klinikum, MediClin Müritz Klinikum","Weinbergstraße, 19, 17192, Waren (Müritz)",2022,"13","071","156","3","2",NA,NA,53.52238245,12.6859754770833
"Universitätsmedizin Rostock, Tagesklinik für Psychiatrie Bad Doberan","Neue Reihe, 48, 18209, Bad Doberan",2022,"13","072","006","1","1",NA,NA,54.108793,11.8907862260713
"Warnow-Klinik Bützow gGmbH, Warnow-Klinik Bützow gGmbH","Am Forsthof, 3, 18246, Bützow",2022,"13","072","020","2","2",NA,NA,53.8440088,11.975539054976
"KMG Klinikum Güstrow GmbH, KMG Klinikum Güstrow","Friedrich-Trendelenburg-Allee, 1, 18273, Güstrow",2022,"13","072","043","3","2",NA,NA,53.8109937,12.2003522766844
"Sana Krankenhaus Bad Doberan GmbH, Sana Krankenhaus Bad Doberan","Am Waldrand, 1, 18209, Hohenfelde",2022,"13","072","047","3","2",NA,NA,54.090546,11.9059741
"Neurokliniken Waldeck, Neurokliniken Waldeck","Dr. Friedrich-Dittmann-Weg, 1, 18258, Schwaan",2022,"13","072","095","3","2",NA,NA,53.92862325,12.1213731023785
"DRK Krankenhaus Teterow gGmbH, DRK Krankenhaus Teterow gGmbH","Goethestraße, 14, 17166, Teterow",2022,"13","072","106","2","2",NA,NA,53.7772119,12.5708624220569
"HELIOS Hanseklinikum Stralsund GmbH, TK Bergen auf Rügen","Bahnhofstraße, 15, 18528, Bergen auf Rügen",2022,"13","073","010","3","2",NA,NA,54.4190459,13.4261496
"SANA Krankenhaus Rügen GmbH, SANA Krankenhaus Rügen GmbH","Calandstraße, 45511, 18528, Bergen auf Rügen",2022,"13","073","010","3","2",NA,NA,54.4187394,13.4294159
"HELIOS Hanseklinikum Stralsund GmbH, TK Grimmen","Karlstraße, 5, 18507, Grimmen",2022,"13","073","035","3","2",NA,NA,54.1104987,13.0373014494831
"Bodden-Kliniken Ribnitz-Damgarten GmbH, Bodden-Kliniken Ribnitz-Damgarten GmbH","Sandhufe, 2, 18311, Ribnitz-Damgarten",2022,"13","073","075","1","2",NA,NA,54.236862,12.4452835
"HELIOS Hanseklinikum Stralsund GmbH, TK Ribnitz-Damgarten","Alte Klosterstraße, 19, 18311, Ribnitz-Damgarten",2022,"13","073","075","3","2",NA,NA,54.2414821,12.4335493800562
"DRK Krankenhaus Grimmen GmbH, DRK Krankenhaus Grimmen GmbH","Dorfstraße, 39, 18516, Süderholz",2022,"13","073","088","2","2",NA,NA,54.11941755,13.1071697861545
"HELIOS Hanseklinikum Stralsund GmbH, TK Stralsund","Knieperdamm, 4, 18435, Stralsund",2022,"13","073","088","3","2",NA,NA,54.3180615,13.0845533
"HELIOS Hanseklinikum Stralsund GmbH, Psychiatrie, Hauptstandort West","Rostocker Chaussee, 70, 18437, Stralsund",2022,"13","073","088","3","2",NA,NA,54.3007967,13.0412443209084
"HELIOS Hanseklinikum Stralsund GmbH, Hanseklinikum Stralsund","Große Parower Straße, 47-53, 18435, Stralsund",2022,"13","073","088","3","2",NA,NA,54.32840975,13.0816925763409
"Uhlenhaus Tagesklinik, TK Psychiatrie","Rotdornweg, 10, 18439, Stralsund",2022,"13","073","088","3","2",NA,NA,54.26956335,13.11088475
"Uhlenhaus Tagesklinik, TK Psychosomatik","Rotdornweg, 8, 18439, Stralsund",2022,"13","073","088","3","2",NA,NA,54.26889735,13.1113279034871
"Uhlenhaus Tagesklinik, TK Süderholz","Dorfstraße, 39, 18516, Süderholz, OT Bartmannshagen",2022,"13","073","089","3","2","Dorfstraße, 18516, Süderholz",NA,54.1361057,13.1200814
"DRK-Krankenhaus Grevesmühlen gGmbH, DRK Krankenhaus Grevesmühlen","Klützer Straße, 13-15, 23936, Grevesmühlen",2022,"13","074","026","2","2",NA,NA,53.8785998,11.1758876
"Sana HANSE-Klinikum Wismar GmbH, TK Grevesmühlen","Klützer Straße, 13- 15, 23932, Grevesmühlen",2022,"13","074","026","3","2",NA,NA,53.8913025,11.1677888
"Helios Kliniken Schwerin, Tagesklinik für Kinder- und Jugendpsychiatrie","Juri-Gagarin-Ring, 55, 23966, Wismar",2022,"13","074","087","3","2",NA,NA,53.88942355,11.4347783601381
"Sana HANSE-Klinikum Wismar GmbH, TK Wismar","Dr.-Unruh-Straße, 14, 23970, Wismar",2022,"13","074","087","3","2",NA,NA,53.88352455,11.469568
"Sana HANSE-Klinikum Wismar GmbH, Klinikum Wismar","Störtebekerstraße, 6, 23966, Wismar",2022,"13","074","087","3","2",NA,NA,53.8846304,11.4386590756107
"AMEOS Klinikum Ueckermünde, AMEOS Klinikum Anklam","Hospitalstraße, 19, 17389, Anklam",2022,"13","075","005","3","2",NA,NA,53.8485562,13.699001473813
"BDH- Klinik Greifswald gGmbH, BDH-Klinik Greifswald","Karl-Liebknecht-Ring, 26, 17491, Greifswald",2022,"13","075","039","2","2",NA,NA,54.0886762,13.410481242062
"Evangelisches Krankenhaus Bethanien, TK Greifswald","Martin-Luther-Straße, 7, 17489, Greifswald",2022,"13","075","039","2","2",NA,NA,54.09416825,13.3779827444872
"Evangelisches Krankenhaus Bethanien, Evangelisches Krankenhaus Bethanien","Gützkower Landstraße, 69, 17489, Greifswald",2022,"13","075","039","2","2",NA,NA,54.078716,13.3825976
"HELIOS Hanseklinikum Stralsund GmbH, TK Greifswald","Am Mühlentor, 2, 17489, Greifswald",2022,"13","075","039","3","2",NA,NA,54.0949107,13.3865346
"Short Care Klinik Greifswald GmbH, Short Care Klinik Greifswald","Pappelallee, 1, 17489, Greifswald",2022,"13","075","039","3","2",NA,NA,54.0877611,13.4126127
"Universitätsmedizin Greifswald, Klinik und Poliklinik für Psychiatrie und Psychotherapie","Ellernholzstraße, 1-2, 17475, Greifswald",2022,"13","075","039","1","1",NA,NA,54.0913548,13.3665262
"Universitätsmedizin Greifswald, Universitätsmedizin Greifswald","Fleischmannstraße, 8, 17489, Greifswald",2022,"13","075","039","1","1",NA,NA,54.0881837,13.402437178302
"AMEOS Klinikum Ueckermünde, AMEOS Klinikum Pasewalk, Tagesklinik für Psychiatrie und Psychotherapie","Torgelower Straße, 14, 17309, Pasewalk",2022,"13","075","105","3","2",NA,NA,53.5052221,14.0037656512775
"Asklepios Klinik Pasewalk, Asklepios Klinik Pasewalk","Prenzlauer Chaussee, 30, 17309, Pasewalk",2022,"13","075","105","3","2",NA,NA,53.4902789,13.9833547
"AMEOS Klinikum Ueckermünde, AMEOS Klinikum Ueckermünde","Ravensteinstraße, 23, 17373, Ueckermünde",2022,"13","075","136","3","2",NA,NA,53.7407362,14.0220984
"Evangelisches Krankenhaus Bethanien, TK Wolgast","Chausseestraße, 52, 17438, Wolgast",2022,"13","075","144","2","2",NA,NA,54.0517392,13.7639648
"Kreiskrankenhaus Wolgast, Kreiskrankenhaus Wolgast","Chausseestraße, 46, 17438, Wolgast",2022,"13","075","144","1","2",NA,NA,54.05232875,13.7655080365105
"Klinikum Karlsburg, Klinikum Karlsburg","Greifswalder Straße, 11, 17495, Karlsburg",2022,"13","075","156","3","2",NA,NA,53.9704735,13.6095709863475
"KMG Klinik Boizenburg GmbH, KMG Klinik Boizenburg GmbH","Vor dem Mühlentor, 3, 19258, Boizenburg/Elbe",2022,"13","076","014","3","2",NA,NA,53.3772529,10.7177712
"Krankenhaus am Crivitzer See GmbH, Krankenhaus am Crivitzer See","Amtsstraße, 1, 19087, Crivitz",2022,"13","076","025","1","2",NA,NA,53.57541475,11.6478173054438
"Westmecklenburg Klinikum Helene von Bülow GmbH, Krankenhaus Hagenow","Parkstraße, 12, 19230, Hagenow",2022,"13","076","060","1","2",NA,NA,53.4345432,11.1825934
"HELIOS Klinik Leezen GmbH, HELIOS Klinik Leezen","Wittgensteiner Platz, 1, 19067, Leezen",2022,"13","076","082","3","2",NA,NA,53.66032305,11.4909918752475
"Helios Kliniken Schwerin, Tagesklinik für Psychiatrie","Schlossstraße, 16, 19288, Ludwigslust",2022,"13","076","090","3","2",NA,NA,53.3246781,11.4920722746884
"Helios Kliniken Schwerin, Tagesklinik für Kinder- und Jugendpsychiatrie","Hamburger Tor, 4b, 19288, Ludwigslust",2022,"13","076","090","3","2",NA,NA,53.32194855,11.4872814
"Westmecklenburg Klinikum Helene von Bülow GmbH, Krankenhaus Ludwigslust","Neustädter Straße, 1, 19288, Ludwigslust",2022,"13","076","090","1","2",NA,NA,53.3309519,11.4986063471598
"Asklepios Klinik Parchim, Asklepios Klinik Parchim","John-Brinckmann-Straße, 8-10, 19370, Parchim",2022,"13","076","108","3","2","John-Brinckmann-Straße, 19370, Parchim","53.42996502628423, 11.85468769757347",53.4299650262842,11.8546876975735
"MediClin Müritz-Klinikum, Klinik für Psychiatrie, Psychotherapie und Psychosomatik Parchim","Pestalozziweg, 19, 19370, Parchim",2022,"13","076","108","3","2",NA,NA,53.4224178,11.8621638853924
"MediClin Krankenhaus Plau am See, Krankenhaus Plau am See","Quetziner Straße, 88, 19395, Plau am See",2022,"13","076","114","3","2",NA,NA,53.4784696,12.2843483059541
"Helios Kliniken Schwerin, Tagesklinik für Psychiatrie","Vor dem Pastiner Tor, 6-8, 19406, Sternberg",2022,"13","076","128","3","2",NA,NA,53.7095248,11.8280486
"DRK Krankenhaus Chemnitz-Rabenstein, DRK Krankenhaus Chemnitz Rabenstein","Unritzstr., 23, 09117, Chemnitz",2022,"14","511","000","2","2",NA,NA,50.82095285,12.825125969671
"Klinikum Chemnitz Flemmingstraße/Bürgerstraße, Klinikum Chemnitz Flemmingstraße/Bürgerstraße","Flemmingstr., 2, 09116, Chemnitz",2022,"14","511","000","1","2",NA,NA,50.8447689,12.8861281377755
"Klinikum Chemnitz Flemmingstraße/Bürgerstraße, Chemnitz, Dresdner Straße","Dresdner Str., 178, 09131, Chemnitz",2022,"14","511","000","1","2",NA,NA,50.8508545,12.95503230665
"Zeisigwaldkliniken Bethanien Chemnitz, Zeisigwaldkliniken Bethanien Chemnitz","Zeisigwaldstr., 101, 09130, Chemnitz",2022,"14","511","000","2","2",NA,NA,50.83999045,12.9621033258507
"Erzgebirgsklinikum gGmbH - Haus Annaberg, EKA Erzgebirgsklinikum Annaberg gGmbH, Hauptstandort","Chemnitzer Str., 15, 09456, Annaberg-Buchholz",2022,"14","521","020","1","2",NA,NA,50.592103,13.0067172016973
"Sächsisches Krankenhaus Rodewisch, Tagesklinik für Kinder- und Jugendpsychiatrie und -psychotherapie Annaberg - Buchholz","Chemnitzer Str., 15, 09456, Annaberg-Buchholz",2022,"14","521","020","1","2",NA,NA,50.592103,13.0067172016973
"Helios Klinikum Aue GmbH, Helios Klinikum Aue GmbH","Gartenstr., 6, 08280, Aue",2022,"14","521","035","3","2",NA,NA,50.5924831,12.715015
"Breitenbrunn, Breitenbrunn","Am Märzenberg, 1a, 08359, Breitenbrunn",2022,"14","521","110","3","2",NA,NA,50.47407525,12.7093361907018
"Kreiskrankenhaus Freiberg gGmbH, Kreiskrankenhaus Freiberg gGmbH","Donatsring, 20, 09599, Freiberg",2022,"14","521","180","1","2",NA,NA,50.9206902,13.3516027084254
"Erzgebirgsklinikum gGmbH - Haus Olbernhau, Klinikum Mittleres Erzgebirge, Haus Olbernhau","Krankenhausstr., 1, 09526, Olbernhau",2022,"14","521","460","1","2",NA,NA,50.65418835,13.3478059795851
"Erzgebirgsklinikum gGmbH - Haus Stollberg, Kreiskrankenhaus Stollberg gGmbH","Jahnsdorfer Str., 7, 09366, Stollberg",2022,"14","521","590","1","2",NA,NA,50.7174102,12.7889108
"Erzgebirgsklinikum gGmbH - Haus Zschopau, Klinikum Mittleres Erzgebirge, Haus Zschopau","Alte Marienberger Str., 52, 09405, Zschopau",2022,"14","521","690","1","2",NA,NA,50.73522345,13.0791183770952
"Fachkrankenhaus Bethanien Hochweitzschen, Hauptstandort, Tagesklinik Döbeln","Dr.-Christian-Beßler-Str., 1, 04720, Döbeln",2022,"14","522","080","2","2",NA,NA,51.1228637,13.1050647
"Klinikum Döbeln, Hauptstandort, Klinikum Döbeln, Hauptstandort","Sörmitzer Str., 10, 04720, Döbeln",2022,"14","522","080","3","2",NA,NA,51.11877805,13.131426090735
"Fachkrankenhaus Bethanien Hochweitzschen, Hauptstandort, Tagesklinik Freiberg","Scheunenstr., 13, 09599, Freiberg",2022,"14","522","180","2","2",NA,NA,50.9216012,13.3533217219392
"Fachkrankenhaus Bethanien Hochweitzschen, Hauptstandort, Fachkrankenhaus Bethanien Hochweitzschen, Hauptstandort","Hochweitzschen, 1, 04720, Großweitzschen",2022,"14","522","220","2","2",NA,NA,51.1441679,13.0373911
"Klinik am Tharandter Wald, Klinik am Tharandter Wald","Herzogswalder Str., 1, 09633, Halsbrücke",2022,"14","522","240","3","2",NA,NA,50.9704078,13.4610651376451
"DIAKOMED- Diakoniekrankenhaus Chemnitzer Land gGmbH, DIAKOMED- Diakoniekrankenhaus Chemnitzer Land gGmbH","Limbacher Str., 19b, 09232, Hartmannsdorf",2022,"14","522","260","2","2",NA,NA,50.8830028,12.7926678
"Helios Klinik Leisnig GmbH, Helios Klinik Leisnig GmbH","Colditzer Str., 48, 04703, Leisnig",2022,"14","522","310","3","2",NA,NA,51.15600855,12.9207935787609
"Landkreis Mittweida Krankenhaus, Krankenhaus Mittweida","Hainichener Str., 4, 09648, Mittweida",2022,"14","522","360","1","2",NA,NA,50.9809601,12.9845112358898
"Diakoniewerk Zschadraß gemeinnützige GmbH, Tagesklinik Rochlitz","Bismarckstr., 39, 09306, Rochlitz",2022,"14","522","490","2","2",NA,NA,51.05168195,12.7962871737178
"Paracelsus-Klinik, Standort Schöneck, Paracelsus-Klinik, Standort Adorf","Sorger Str., 1, 08261, Schöneck",2022,"14","523","010","3","2","Sorger Str., 08261, Schöneck","50.328775314711066, 12.289651936003716",50.3287753147111,12.2896519360037
"MediClin Klinik am Brunnenberg, MediClin Klinik am Brunnenberg","Endersstr., 5, 08645, Bad Elster",2022,"14","523","040","3","2",NA,NA,50.2783129,12.245198952291
"Helios Vogtland-Klinikum Plauen GmbH, Helios Vogtland-Klinikum Plauen","Röntgenstr., 2, 08529, Plauen",2022,"14","523","320","3","2",NA,NA,50.49109775,12.1546854184469
"Krankenhaus Bethanien Plauen, Hauptstandort, Krankenhaus Bethanien Plauen, Hauptstandort","Dobenaustr., 130, 08523, Plauen",2022,"14","523","320","2","2",NA,NA,50.501901,12.1227946551815
"Sächsisches Krankenhaus Rodewisch, Tagesklinik für Kinder- und Jugendpsychiatrie und -psychotherapie Plauen","Europaratstr., 21, 08523, Plauen",2022,"14","523","320","1","2",NA,NA,50.49313205,12.1001414810042
"Paracelsus-Klinik Reichenbach, Paracelsus-Klinik Reichenbach","Plauensche Str., 37, 08468, Reichenbach",2022,"14","523","340","3","4",NA,NA,50.6136565,12.3093446473644
"Klinikum Obergöltzsch Rodewisch, Klinikum Obergöltzsch Rodewisch","Stiftstr., 10, 08228, Rodewisch",2022,"14","523","360","1","2",NA,NA,50.5229117,12.4116239146472
"Sächsisches Krankenhaus Rodewisch, Sächsisches Krankenhaus Rodewisch","Bahnhofstr., 1, 08228, Rodewisch",2022,"14","523","360","1","2",NA,NA,50.53146685,12.40348925
"Sächsisches Krankenhaus Rodewisch, Tagesklinik für Psychiatrie und Psychotherapie Rodewisch","Ronneburger Str., 106, 08412, Werdau",2022,"14","523","360","1","2",NA,NA,50.7423485,12.3668469155602
"Paracelsus-Klinik, Standort Schöneck, Paracelsus-Klinik, Standort Schöneck","Albertplatz, 1, 08261, Schöneck",2022,"14","523","370","3","2",NA,NA,50.3971714,12.3361399398587
"Hauptstandort Rudolf-Virchow-Klinikum, Hauptstandort Rudolf-Virchow-Klinikum","Virchowstr., 18, 08371, Glauchau",2022,"14","524","080","1","2",NA,NA,50.80910785,12.5522960321268
"Heinrich-Braun-Klinikum gGmbH, Standort Zwickau, Heinrich-Braun-Klinikum gGmbH, Standort Glauchau","Virchowstraße, 18, 08371, Glauchau",2022,"14","524","080","1","2",NA,NA,50.80910785,12.5522960321268
"Heinrich-Braun-Klinikum gGmbH, Standort Zwickau, Heinrich-Braun-Klinikum gGmbH, Standort Kirchberg","Schneeberger Str., 36, 08107, Kirchberg",2022,"14","524","130","1","2",NA,NA,50.62681595,12.5620962438913
"DRK Krankenhaus Lichtenstein, DRK Krankenhaus Lichtenstein Gemeinnützige GmbH","Hartensteiner Str., 42, 09350, Lichtenstein",2022,"14","524","160","2","2",NA,NA,50.7482138,12.635456
"Hauptstandort Rudolf-Virchow-Klinikum, Rudolf-Virchow-Klinikum, Psychiatrische Tagesklinik Limbach-Oberfrohna","Marktstr., 1, 09212, Limbach-Oberfrohna",2022,"14","524","180","1","2",NA,NA,50.85773485,12.7692217
"Hauptstandtort Pleißentalklinik GmbH, Hauptstandtort Pleißentalklinik GmbH","Ronneburger Str., 106, 08412, Werdau",2022,"14","524","300","1","2",NA,NA,50.7423485,12.3668469155602
"Asklepios Fachklinikum Wiesen, Asklepios Fachklinikum Wiesen","Kirchberger Str., 2, 08134, Wildenfels",2022,"14","524","310","3","2",NA,NA,50.6491456,12.5591959535674
"Heinrich-Braun-Klinikum gGmbH, Standort Zwickau, Heinrich-Braun-Klinikum gGmbH, Standort Zwickau","Karl-Keil-Str., 35, 08060, Zwickau",2022,"14","524","330","1","2",NA,NA,50.7222709,12.4355272
"Paracelsus-Klinik Zwickau, Heinrich-Braun-Klinikum (ehem. Paracelsus-Klinik Zwickau)","Werdauer Str., 68, 08060, Zwickau",2022,"14","524","330","3","2",NA,NA,50.72238635,12.4717233882177
"Diakonissenkrankenhaus Dresden, Diakonissenkrankenhaus Dresden","Holzhofgasse, 29, 01099, Dresden",2022,"14","612","000","2","2",NA,NA,51.063117,13.761497393824
"Herzzentrum Dresden, Herzzentrum Dresden","Fetscherstr., NA, 01307, Dresden",2022,"14","612","000","3","2",NA,NA,51.0570122,13.7774555
"Krankenhaus St. Joseph-Stift Dresden, Geriatrische Tagesklinik","Wintergartenstraße, 15/17, 01307, Dresden",2022,"14","612","000","2","2",NA,NA,51.0443213,13.7609919
"Krankenhaus St. Joseph-Stift Dresden, Krankenhaus St. Joseph-Stift Dresden","Wintergartenstr., 15/17, 01307, Dresden",2022,"14","612","000","2","2",NA,NA,51.0443213,13.7609919
"St. Marien-Krankenhaus, Hauptstandort, St. Marien-Krankenhaus, Hauptstandort","Selliner Str., 29, 01109, Dresden",2022,"14","612","000","2","2",NA,NA,51.12071045,13.783303636267
"Städtisches Klinikum Dresden - Standort Friedrichstadt, Städtisches Klinikum Dresden - Standort Weißer Hirsch","Heinrich-Cotta-Str., 12, 01324, Dresden",2022,"14","612","000","1","2",NA,NA,51.0653376,13.8353325326558
"Städtisches Klinikum Dresden - Standort Friedrichstadt, Städtisches Klinikum Dresden - Standort Neustadt/Trachau","Industriestr., 40, 01129, Dresden",2022,"14","612","000","1","2",NA,NA,51.0906033,13.7083548733356
"Städtisches Klinikum Dresden - Standort Friedrichstadt, Städtisches Klinikum Dresden - Standort Friedrichstadt","Friedrichstr., 41, 01067, Dresden",2022,"14","612","000","1","2",NA,NA,51.05817965,13.7176192959831
"Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden","Fetscherstr., 74, 01307, Dresden",2022,"14","612","000","1","1",NA,NA,51.05869295,13.7813250469289
"Arnsdorf, SKH Arnsdorf","Hufelandstr., 15, 01477, Arnsdorf",2022,"14","625","010","1","2",NA,NA,51.093377,13.9940971
"Oberlausitzkliniken gGmbH, Krankenhaus Bautzen, Oberlausitzkliniken gGmbH, Krankenhaus Bautzen","Am Stadtwall, 3, 02625, Bautzen",2022,"14","625","020","1","2",NA,NA,51.18462815,14.4321095658823
"Oberlausitz-Kliniken GmbH, Krankenhaus Bischofswerda, Oberlausitz-Kliniken GmbH, Krankenhaus Bischofswerda","Kamenzer Str., 55, 01877, Bischofswerda",2022,"14","625","040","1","2",NA,NA,51.1367919,14.1770052
"Lausitzer Seenlandklinikum Hoyerswerda, Hauptstandort, Lausitzer Seenlandklinikum Hoyerswerda, Hauptstandort","Maria-Grollmuß-Str., 10, 02977, Hoyerswerda",2022,"14","625","240","1","2",NA,NA,51.44214695,14.2753403944233
"SKH Großschweidnitz, Tagesklinik Hoyerswerda","Gebrüder-Grimm-Str., 18, 02977, Hoyerswerda",2022,"14","625","240","1","2",NA,NA,51.44205165,14.2324174824736
"Arnsdorf, Kamenz PSY","Nebelschützer Str., 40, 01917, Kamenz",2022,"14","625","250","1","2",NA,NA,51.2640966,14.1238952240788
"Arnsdorf, Kamenz KJP TK","Macherstr., 45, 01917, Kamenz",2022,"14","625","250","1","2",NA,NA,51.2806567,14.1042175707929
"Krankenhaus St. Johannes Kamenz, Krankenhaus St. Johannes","Nebelschützer Str., 40, 01917, Kamenz",2022,"14","625","250","3","2",NA,NA,51.2640966,14.1238952240788
"VAMED Klinik Schloss Pulsnitz, VAMED Klinik Schloss Pulsnitz","Wittgensteiner Str., 1, 01896, Pulsnitz",2022,"14","625","450","3","2",NA,NA,51.1795526,14.0137099728251
"Asklepios-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg","Pulsnitzer Str., 60, 01454, Radeberg",2022,"14","625","480","3","2",NA,NA,51.12339465,13.9308805239829
"Fachkrankenhaus für Neurologie Kleinwachau, Sächsisches Epilepsiezentrum, Kleinwachau","Wachauer Str., 30, 01454, Radeberg",2022,"14","625","480","2","2",NA,NA,51.14087065,13.9005243780726
"Klinikum Oberlausitzer Bergland, Standort Ebersbach, Klinikum Oberlausitzer Bergland, Standort Ebersbach","Röntgenstr., 23, 02730, Ebersbach-Neugersdorf",2022,"14","626","085","1","2",NA,NA,51.0046866,14.5699260036233
"Krankenhaus St. Carolus Kamenz, Krankenhaus St. Carolus","Carolusstr., 212, 02827, Görlitz",2022,"14","626","110","3","2",NA,NA,51.14413685,14.938741284926
"SKH Großschweidnitz, Tagesklinik Görlitz","Martin-Opitz-Str., 5, 02826, Görlitz",2022,"14","626","110","1","2",NA,NA,51.13850335,14.9863548376553
"Städtisches Klinikum Görlitz gGmbH, Städt. Klinikum Görlitz gGmbH","Girbigsdorfer Str., 1-3, 02828, Görlitz",2022,"14","626","110","1","2",NA,NA,51.1611746,14.9709878440393
"SKH Großschweidnitz, SKH Großschweidnitz","Dr.-Max-Krell-Park, 41, 02708, Großschweidnitz",2022,"14","626","150","1","2",NA,NA,51.0748754,14.6437159308124
"SKH Großschweidnitz, Tagesklinik Löbau","Äußere Bautzener Str., 26, 02708, Löbau",2022,"14","626","290","1","2",NA,NA,51.09851735,14.6603113762442
"Diakonissenkrankenhaus Dresden, Diakonissenkrankenhaus Emmaus Niesky","Plittstr., 24, 02906, Niesky",2022,"14","626","370","2","2",NA,NA,51.2944585,14.8168593468773
"Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH Fachklinik für Orthopädie, Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH Fachklinik für Orthopädie","Horkaer Str., 15-21, 02929, Rothenburg",2022,"14","626","480","2","2",NA,NA,51.3315687,14.9682286
"Kreiskrankenhaus Weißwasser gemeinnützige GmbH, Kreiskrankenhaus Weißwasser gemeinnützige GmbH","Karl-Liebknecht-Str., 1, 02943, Weißwasser",2022,"14","626","600","1","2",NA,NA,51.5027422,14.6311049
"SKH Großschweidnitz, Tagesklinik Weißwasser","Carl-Friedrich-Gauß-Str., 3, 02943, Weißwasser",2022,"14","626","600","1","2",NA,NA,51.50469225,14.6291215423623
"Klinikum Oberlausitzer Bergland, Standort Ebersbach, Klinikum Oberlausitzer Bergland, Standort Zittau","Görlitzer Str., 8, 02763, Zittau",2022,"14","626","610","1","2",NA,NA,50.89937945,14.8212093384094
"Fachkrankenhaus Coswig, Hauptstandort, Fachkrankenhaus Coswig, Hauptstandort","Neucoswiger Str., 21, 01640, Coswig",2022,"14","627","010","3","2",NA,NA,51.13006325,13.5924770207239
"ELBLAND Reha- und Präventionsklinik Großenhain, ELBLAND Reha- und Präventionsklinik Großenhain","Am Bobersberg, 4, 01558, Großenhain",2022,"14","627","060","1","2",NA,NA,51.2871985,13.5392771121658
"ELBLANDKLINIKUM Meißen, ELBLANDKLINIKUM Meißen","Nassauweg, 7, 01662, Meißen",2022,"14","627","140","1","2",NA,NA,51.1745142,13.5051782
"Arnsdorf, Radebeul KJP","Augustusweg, 112, 01445, Radebeul",2022,"14","627","210","1","2",NA,NA,51.11175535,13.6900342525376
"ELBLANDKLINIKUM Radebeul, ELBLANDKLINIKUM Radebeul","Heinrich-Zille-Str., 13, 01445, Radebeul",2022,"14","627","210","1","2",NA,NA,51.10797765,13.650812030523
"Fachkrankenhaus für Geriatrie, Klinikgebäude Radeburg, Fachkrankenhaus für Geriatrie, Klinikgebäude Radeburg","Hospitalstr., 34, 01471, Radeburg",2022,"14","627","220","3","2",NA,NA,51.21100795,13.7230237059124
"ELBLANDKLINIKUM Riesa, ELBLANDKLINIKUM Riesa","Weinbergstr., 8, 01589, Riesa",2022,"14","627","230","1","2",NA,NA,51.2960197,13.3106249
"Fachkrankenhaus Hubertusburg gGmbH, Standort Riesa","Elbweg, 3, 01591, Riesa",2022,"14","627","230","1","2",NA,NA,51.3130544,13.2903800158344
"HELIOS-Weißeritztal-Klinik Freital, HELIOS-Weißeritztal-Klinik Dippoldiswalde","Rabenauer Str., 9, 01744, Dippoldiswalde",2022,"14","628","060","3","2",NA,NA,50.9015257,13.6678411
"HELIOS-Weißeritztal-Klinik Freital, HELIOS-Weißeritztal-Klinik Freital","Bürgerstr., 7, 01705, Freital",2022,"14","628","110","3","2",NA,NA,50.9915096,13.6448433
